window,scenario,algorithm,sku,stock_qty
11,baseline,dp_nominal,51OBI,10
11,baseline,dp_nominal,F79YP,15
11,baseline,dp_nominal,A9P11,11
11,baseline,dp_nominal,H87RV,7
11,baseline,dp_nominal,2WKBS,13
11,baseline,dp_nominal,20XCP,11
11,baseline,dp_nominal,3SZO0,7
11,baseline,dp_nominal,4R4F9,10
11,baseline,dp_nominal,ZSVWE,8
11,baseline,dp_nominal,B87MU,9
11,baseline,dp_nominal,IRQZ4,13
11,baseline,dp_nominal,JJ9FT,6
11,baseline,dp_nominal,9STQJ,8
11,baseline,dp_nominal,IFUHU,5
11,baseline,dp_nominal,C7BXU,6
11,baseline,dp_nominal,I36F2,7
11,baseline,dp_nominal,7IE9S,5
11,baseline,dp_nominal,68BRQ,5
11,baseline,dp_nominal,IQNBU,6
11,baseline,dp_nominal,X5TFY,8
11,baseline,dp_nominal,ABFD7,7
11,baseline,dp_nominal,JO2C3,6
11,baseline,dp_nominal,2IA22,4
11,baseline,dp_nominal,TU0A5,7
11,baseline,dp_nominal,ZVTO4,4
11,baseline,dp_nominal,5S43J,5
11,baseline,dp_nominal,WYFCJ,8
11,baseline,dp_nominal,9J5RX,4
11,baseline,dp_nominal,9QP7J,5
11,baseline,dp_nominal,X59YE,4
11,baseline,dp_nominal,520UE,6
11,baseline,dp_nominal,IQYAY,6
11,baseline,dp_nominal,68AG2,5
11,baseline,dp_nominal,FZM7U,3
11,baseline,dp_nominal,BK9BM,3
11,baseline,dp_nominal,RBNO8,5
11,baseline,dp_nominal,1MR3E,4
11,baseline,dp_nominal,0OZBT,4
11,baseline,dp_nominal,G5878,5
11,baseline,cpsat_nominal,3YDVF,15
11,baseline,cpsat_nominal,OV1P9,15
11,baseline,cpsat_nominal,DWJC4,15
11,baseline,cpsat_nominal,COWU2,15
11,baseline,cpsat_nominal,CZUZX,13
11,baseline,cpsat_nominal,LJ26I,15
11,baseline,cpsat_nominal,QGK3S,15
11,baseline,cpsat_nominal,DMJ70,15
11,baseline,cpsat_nominal,9Y7M0,15
11,baseline,cpsat_nominal,M4TM4,13
11,baseline,cpsat_nominal,E3PAN,10
11,baseline,cpsat_nominal,4X8P4,12
11,baseline,cpsat_nominal,7GQRJ,7
11,baseline,cpsat_nominal,EMJ1S,11
11,baseline,cpsat_nominal,536VK,11
11,baseline,cpsat_nominal,JCYBN,10
11,baseline,cpsat_nominal,51OBI,10
11,baseline,cpsat_nominal,F79YP,15
11,baseline,cpsat_nominal,A9P11,10
11,baseline,cpsat_nominal,H87RV,7
11,baseline,cpsat_nominal,2WKBS,11
11,baseline,cpsat_nominal,20XCP,11
11,baseline,cpsat_nominal,4R4F9,9
11,baseline,cpsat_nominal,ZSVWE,8
11,baseline,cpsat_nominal,B87MU,9
11,baseline,cpsat_nominal,IRQZ4,13
11,baseline,cpsat_nominal,JJ9FT,7
11,baseline,cpsat_nominal,9STQJ,7
11,baseline,cpsat_nominal,IFUHU,5
11,baseline,cpsat_nominal,C7BXU,5
11,baseline,cpsat_nominal,I36F2,7
11,baseline,cpsat_nominal,7IE9S,5
11,baseline,cpsat_nominal,68BRQ,5
11,baseline,cpsat_nominal,IQNBU,6
11,baseline,cpsat_nominal,X5TFY,8
11,baseline,cpsat_nominal,ABFD7,8
11,baseline,cpsat_nominal,JO2C3,6
11,baseline,cpsat_nominal,TU0A5,7
11,baseline,cpsat_nominal,5S43J,5
11,baseline,cpsat_nominal,WYFCJ,8
11,baseline,cpsat_nominal,9J5RX,3
11,baseline,cpsat_nominal,9QP7J,5
11,baseline,cpsat_nominal,X59YE,4
11,baseline,cpsat_nominal,520UE,6
11,baseline,cpsat_nominal,IQYAY,6
11,baseline,cpsat_nominal,68AG2,5
11,baseline,cpsat_nominal,FZM7U,3
11,baseline,cpsat_nominal,BK9BM,4
11,baseline,cpsat_nominal,RBNO8,5
11,baseline,cpsat_nominal,1MR3E,4
11,baseline,cpsat_nominal,0OZBT,4
11,baseline,cpsat_nominal,G5878,4
11,baseline,greedy_robust,3YDVF,15
11,baseline,greedy_robust,DWJC4,15
11,baseline,greedy_robust,CZUZX,15
11,baseline,greedy_robust,LJ26I,15
11,baseline,greedy_robust,QGK3S,15
11,baseline,greedy_robust,DMJ70,15
11,baseline,greedy_robust,M4TM4,15
11,baseline,greedy_robust,E3PAN,15
11,baseline,greedy_robust,4X8P4,15
11,baseline,greedy_robust,EMJ1S,13
11,baseline,greedy_robust,536VK,14
11,baseline,greedy_robust,51OBI,14
11,baseline,greedy_robust,F79YP,15
11,baseline,greedy_robust,H87RV,10
11,baseline,greedy_robust,2WKBS,15
11,baseline,greedy_robust,20XCP,15
11,baseline,greedy_robust,4R4F9,14
11,baseline,greedy_robust,ZSVWE,11
11,baseline,greedy_robust,B87MU,14
11,baseline,greedy_robust,IRQZ4,15
11,baseline,greedy_robust,JJ9FT,10
11,baseline,greedy_robust,9STQJ,11
11,baseline,greedy_robust,C7BXU,8
11,baseline,greedy_robust,I36F2,10
11,baseline,greedy_robust,7IE9S,7
11,baseline,greedy_robust,68BRQ,8
11,baseline,greedy_robust,IQNBU,8
11,baseline,greedy_robust,X5TFY,12
11,baseline,greedy_robust,ABFD7,11
11,baseline,greedy_robust,JO2C3,8
11,baseline,greedy_robust,WYFCJ,13
11,baseline,greedy_robust,9J5RX,6
11,baseline,greedy_robust,9QP7J,7
11,baseline,greedy_robust,X59YE,6
11,baseline,greedy_robust,520UE,8
11,baseline,greedy_robust,IQYAY,9
11,baseline,greedy_robust,68AG2,6
11,baseline,greedy_robust,RBNO8,7
11,baseline,greedy_robust,1MR3E,7
11,baseline,greedy_robust,0OZBT,6
11,baseline,greedy_robust,G5878,7
11,baseline,dp_robust,3YDVF,15
11,baseline,dp_robust,DWJC4,15
11,baseline,dp_robust,CZUZX,15
11,baseline,dp_robust,LJ26I,15
11,baseline,dp_robust,QGK3S,15
11,baseline,dp_robust,DMJ70,15
11,baseline,dp_robust,M4TM4,14
11,baseline,dp_robust,E3PAN,11
11,baseline,dp_robust,4X8P4,14
11,baseline,dp_robust,7GQRJ,8
11,baseline,dp_robust,EMJ1S,11
11,baseline,dp_robust,536VK,12
11,baseline,dp_robust,JCYBN,11
11,baseline,dp_robust,51OBI,11
11,baseline,dp_robust,F79YP,15
11,baseline,dp_robust,H87RV,9
11,baseline,dp_robust,2WKBS,13
11,baseline,dp_robust,20XCP,15
11,baseline,dp_robust,4R4F9,11
11,baseline,dp_robust,ZSVWE,10
11,baseline,dp_robust,B87MU,11
11,baseline,dp_robust,IRQZ4,15
11,baseline,dp_robust,JJ9FT,8
11,baseline,dp_robust,9STQJ,10
11,baseline,dp_robust,IFUHU,7
11,baseline,dp_robust,C7BXU,6
11,baseline,dp_robust,I36F2,8
11,baseline,dp_robust,7IE9S,6
11,baseline,dp_robust,68BRQ,6
11,baseline,dp_robust,IQNBU,6
11,baseline,dp_robust,X5TFY,10
11,baseline,dp_robust,ABFD7,9
11,baseline,dp_robust,JO2C3,7
11,baseline,dp_robust,2IA22,6
11,baseline,dp_robust,TU0A5,8
11,baseline,dp_robust,ZVTO4,6
11,baseline,dp_robust,5S43J,7
11,baseline,dp_robust,WYFCJ,10
11,baseline,dp_robust,6ED7U,5
11,baseline,dp_robust,9J5RX,4
11,baseline,dp_robust,9QP7J,6
11,baseline,dp_robust,X59YE,5
11,baseline,dp_robust,520UE,7
11,baseline,dp_robust,IQYAY,8
11,baseline,dp_robust,68AG2,5
11,baseline,dp_robust,FZM7U,4
11,baseline,dp_robust,BK9BM,5
11,baseline,dp_robust,RBNO8,5
11,baseline,dp_robust,1MR3E,6
11,baseline,dp_robust,0OZBT,6
11,baseline,dp_robust,G5878,5
11,baseline,cpsat_robust,3YDVF,15
11,baseline,cpsat_robust,DWJC4,15
11,baseline,cpsat_robust,CZUZX,15
11,baseline,cpsat_robust,LJ26I,15
11,baseline,cpsat_robust,QGK3S,15
11,baseline,cpsat_robust,DMJ70,15
11,baseline,cpsat_robust,M4TM4,15
11,baseline,cpsat_robust,E3PAN,11
11,baseline,cpsat_robust,4X8P4,13
11,baseline,cpsat_robust,7GQRJ,8
11,baseline,cpsat_robust,EMJ1S,12
11,baseline,cpsat_robust,536VK,12
11,baseline,cpsat_robust,JCYBN,11
11,baseline,cpsat_robust,51OBI,10
11,baseline,cpsat_robust,F79YP,15
11,baseline,cpsat_robust,H87RV,8
11,baseline,cpsat_robust,2WKBS,13
11,baseline,cpsat_robust,20XCP,15
11,baseline,cpsat_robust,4R4F9,12
11,baseline,cpsat_robust,ZSVWE,9
11,baseline,cpsat_robust,B87MU,12
11,baseline,cpsat_robust,IRQZ4,15
11,baseline,cpsat_robust,JJ9FT,8
11,baseline,cpsat_robust,9STQJ,9
11,baseline,cpsat_robust,IFUHU,7
11,baseline,cpsat_robust,C7BXU,7
11,baseline,cpsat_robust,I36F2,8
11,baseline,cpsat_robust,7IE9S,6
11,baseline,cpsat_robust,68BRQ,6
11,baseline,cpsat_robust,IQNBU,7
11,baseline,cpsat_robust,X5TFY,9
11,baseline,cpsat_robust,ABFD7,9
11,baseline,cpsat_robust,JO2C3,7
11,baseline,cpsat_robust,TU0A5,8
11,baseline,cpsat_robust,WYFCJ,10
11,baseline,cpsat_robust,9J5RX,5
11,baseline,cpsat_robust,9QP7J,6
11,baseline,cpsat_robust,X59YE,5
11,baseline,cpsat_robust,520UE,6
11,baseline,cpsat_robust,IQYAY,8
11,baseline,cpsat_robust,68AG2,5
11,baseline,cpsat_robust,FZM7U,4
11,baseline,cpsat_robust,BK9BM,5
11,baseline,cpsat_robust,RBNO8,6
11,baseline,cpsat_robust,FUPBO,3
11,baseline,cpsat_robust,1MR3E,6
11,baseline,cpsat_robust,0OZBT,5
11,baseline,cpsat_robust,G5878,6
12,baseline,greedy_nominal,3YDVF,15
12,baseline,greedy_nominal,OV1P9,15
12,baseline,greedy_nominal,DWJC4,15
12,baseline,greedy_nominal,COWU2,15
12,baseline,greedy_nominal,CZUZX,15
12,baseline,greedy_nominal,LJ26I,15
12,baseline,greedy_nominal,QGK3S,15
12,baseline,greedy_nominal,DMJ70,15
12,baseline,greedy_nominal,9Y7M0,15
12,baseline,greedy_nominal,M4TM4,15
12,baseline,greedy_nominal,E3PAN,15
12,baseline,greedy_nominal,4X8P4,15
12,baseline,greedy_nominal,EMJ1S,13
12,baseline,greedy_nominal,536VK,13
12,baseline,greedy_nominal,51OBI,13
12,baseline,greedy_nominal,F79YP,15
12,baseline,greedy_nominal,H87RV,9
12,baseline,greedy_nominal,2WKBS,15
12,baseline,greedy_nominal,20XCP,14
12,baseline,greedy_nominal,4R4F9,9
12,baseline,greedy_nominal,ZSVWE,10
12,baseline,greedy_nominal,B87MU,11
12,baseline,greedy_nominal,IRQZ4,14
12,baseline,greedy_nominal,JJ9FT,8
12,baseline,greedy_nominal,9STQJ,9
12,baseline,greedy_nominal,C7BXU,6
12,baseline,greedy_nominal,I36F2,8
12,baseline,greedy_nominal,7IE9S,7
12,baseline,greedy_nominal,68BRQ,6
12,baseline,greedy_nominal,IQNBU,7
12,baseline,greedy_nominal,X5TFY,10
12,baseline,greedy_nominal,ABFD7,9
12,baseline,greedy_nominal,JO2C3,7
12,baseline,greedy_nominal,TU0A5,8
12,baseline,greedy_nominal,WYFCJ,10
12,baseline,greedy_nominal,9J5RX,5
12,baseline,greedy_nominal,9QP7J,6
12,baseline,greedy_nominal,X59YE,5
12,baseline,greedy_nominal,520UE,6
12,baseline,greedy_nominal,IQYAY,7
12,baseline,greedy_nominal,68AG2,5
12,baseline,greedy_nominal,RBNO8,5
12,baseline,greedy_nominal,1MR3E,5
12,baseline,greedy_nominal,G5878,5
12,baseline,dp_nominal,3YDVF,15
12,baseline,dp_nominal,OV1P9,15
12,baseline,dp_nominal,DWJC4,15
12,baseline,dp_nominal,COWU2,15
12,baseline,dp_nominal,CZUZX,12
12,baseline,dp_nominal,LJ26I,15
12,baseline,dp_nominal,QGK3S,14
12,baseline,dp_nominal,DMJ70,13
12,baseline,dp_nominal,9Y7M0,15
12,baseline,dp_nominal,M4TM4,12
12,baseline,dp_nominal,E3PAN,11
12,baseline,dp_nominal,4X8P4,11
12,baseline,dp_nominal,7GQRJ,6
12,baseline,dp_nominal,EMJ1S,11
12,baseline,dp_nominal,536VK,12
12,baseline,dp_nominal,JCYBN,11
12,baseline,dp_nominal,51OBI,10
12,baseline,dp_nominal,F79YP,15
12,baseline,dp_nominal,A9P11,11
12,baseline,dp_nominal,H87RV,7
12,baseline,dp_nominal,2WKBS,11
12,baseline,dp_nominal,20XCP,11
12,baseline,dp_nominal,3SZO0,7
12,baseline,dp_nominal,4R4F9,8
12,baseline,dp_nominal,ZSVWE,8
12,baseline,dp_nominal,B87MU,9
12,baseline,dp_nominal,IRQZ4,12
12,baseline,dp_nominal,JJ9FT,6
12,baseline,dp_nominal,9STQJ,8
12,baseline,dp_nominal,IFUHU,5
12,baseline,dp_nominal,C7BXU,5
12,baseline,dp_nominal,I36F2,7
12,baseline,dp_nominal,7IE9S,6
12,baseline,dp_nominal,68BRQ,5
12,baseline,dp_nominal,IQNBU,6
12,baseline,dp_nominal,X5TFY,8
12,baseline,dp_nominal,ABFD7,7
12,baseline,dp_nominal,JO2C3,6
12,baseline,dp_nominal,2IA22,4
12,baseline,dp_nominal,TU0A5,7
12,baseline,dp_nominal,ZVTO4,4
12,baseline,dp_nominal,5S43J,5
12,baseline,dp_nominal,LQ555,6
12,baseline,dp_nominal,WYFCJ,7
12,baseline,dp_nominal,6ED7U,4
12,baseline,dp_nominal,9J5RX,4
12,baseline,dp_nominal,9QP7J,5
12,baseline,dp_nominal,X59YE,5
12,baseline,dp_nominal,520UE,6
12,baseline,dp_nominal,IQYAY,6
12,baseline,dp_nominal,ERTYE,5
12,baseline,dp_nominal,68AG2,4
12,baseline,dp_nominal,BK9BM,3
12,baseline,dp_nominal,RBNO8,4
12,baseline,dp_nominal,1MR3E,4
12,baseline,dp_nominal,0OZBT,3
12,baseline,dp_nominal,G5878,4
12,baseline,cpsat_nominal,3YDVF,15
12,baseline,cpsat_nominal,OV1P9,15
12,baseline,cpsat_nominal,DWJC4,15
12,baseline,cpsat_nominal,COWU2,15
12,baseline,cpsat_nominal,CZUZX,13
12,baseline,cpsat_nominal,LJ26I,15
12,baseline,cpsat_nominal,QGK3S,14
12,baseline,cpsat_nominal,DMJ70,14
12,baseline,cpsat_nominal,9Y7M0,15
12,baseline,cpsat_nominal,M4TM4,13
12,baseline,cpsat_nominal,E3PAN,11
12,baseline,cpsat_nominal,4X8P4,13
12,baseline,cpsat_nominal,7GQRJ,6
12,baseline,cpsat_nominal,EMJ1S,11
12,baseline,cpsat_nominal,536VK,11
12,baseline,cpsat_nominal,JCYBN,10
12,baseline,cpsat_nominal,51OBI,10
12,baseline,cpsat_nominal,F79YP,15
12,baseline,cpsat_nominal,H87RV,8
12,baseline,cpsat_nominal,2WKBS,12
12,baseline,cpsat_nominal,20XCP,11
12,baseline,cpsat_nominal,4R4F9,8
12,baseline,cpsat_nominal,ZSVWE,8
12,baseline,cpsat_nominal,B87MU,9
12,baseline,cpsat_nominal,IRQZ4,12
12,baseline,cpsat_nominal,JJ9FT,6
12,baseline,cpsat_nominal,9STQJ,7
12,baseline,cpsat_nominal,IFUHU,6
12,baseline,cpsat_nominal,C7BXU,5
12,baseline,cpsat_nominal,I36F2,6
12,baseline,cpsat_nominal,7IE9S,6
12,baseline,cpsat_nominal,68BRQ,5
12,baseline,cpsat_nominal,IQNBU,6
12,baseline,cpsat_nominal,X5TFY,8
12,baseline,cpsat_nominal,ABFD7,8
12,baseline,cpsat_nominal,JO2C3,6
12,baseline,cpsat_nominal,TU0A5,6
12,baseline,cpsat_nominal,5S43J,5
12,baseline,cpsat_nominal,LQ555,6
12,baseline,cpsat_nominal,WYFCJ,8
12,baseline,cpsat_nominal,6ED7U,4
12,baseline,cpsat_nominal,9J5RX,4
12,baseline,cpsat_nominal,9QP7J,5
12,baseline,cpsat_nominal,X59YE,5
12,baseline,cpsat_nominal,520UE,5
12,baseline,cpsat_nominal,IQYAY,6
12,baseline,cpsat_nominal,ERTYE,5
12,baseline,cpsat_nominal,68AG2,4
12,baseline,cpsat_nominal,FZM7U,3
12,baseline,cpsat_nominal,RBNO8,4
12,baseline,cpsat_nominal,1MR3E,4
12,baseline,cpsat_nominal,0OZBT,3
12,baseline,cpsat_nominal,G5878,4
12,baseline,greedy_robust,3YDVF,15
12,baseline,greedy_robust,DWJC4,15
12,baseline,greedy_robust,CZUZX,15
12,baseline,greedy_robust,LJ26I,15
12,baseline,greedy_robust,QGK3S,15
12,baseline,greedy_robust,DMJ70,15
12,baseline,greedy_robust,M4TM4,15
12,baseline,greedy_robust,E3PAN,15
12,baseline,greedy_robust,4X8P4,15
12,baseline,greedy_robust,EMJ1S,15
12,baseline,greedy_robust,536VK,15
12,baseline,greedy_robust,51OBI,15
12,baseline,greedy_robust,F79YP,15
12,baseline,greedy_robust,H87RV,11
12,baseline,greedy_robust,2WKBS,15
12,baseline,greedy_robust,20XCP,15
12,baseline,greedy_robust,4R4F9,12
12,baseline,greedy_robust,ZSVWE,12
12,baseline,greedy_robust,B87MU,15
12,baseline,greedy_robust,IRQZ4,15
12,baseline,greedy_robust,JJ9FT,9
12,baseline,greedy_robust,9STQJ,11
12,baseline,greedy_robust,C7BXU,8
12,baseline,greedy_robust,7IE9S,8
12,baseline,greedy_robust,68BRQ,8
12,baseline,greedy_robust,IQNBU,8
12,baseline,greedy_robust,X5TFY,12
12,baseline,greedy_robust,ABFD7,11
12,baseline,greedy_robust,JO2C3,8
12,baseline,greedy_robust,TU0A5,10
12,baseline,greedy_robust,WYFCJ,12
12,baseline,greedy_robust,9J5RX,6
12,baseline,greedy_robust,9QP7J,7
12,baseline,greedy_robust,X59YE,7
12,baseline,greedy_robust,520UE,8
12,baseline,greedy_robust,IQYAY,10
12,baseline,greedy_robust,68AG2,6
12,baseline,greedy_robust,RBNO8,7
12,baseline,greedy_robust,1MR3E,7
12,baseline,greedy_robust,G5878,6
12,baseline,dp_robust,3YDVF,15
12,baseline,dp_robust,DWJC4,15
12,baseline,dp_robust,CZUZX,15
12,baseline,dp_robust,LJ26I,15
12,baseline,dp_robust,QGK3S,14
12,baseline,dp_robust,DMJ70,15
12,baseline,dp_robust,M4TM4,14
12,baseline,dp_robust,E3PAN,13
12,baseline,dp_robust,4X8P4,14
12,baseline,dp_robust,7GQRJ,8
12,baseline,dp_robust,EMJ1S,11
12,baseline,dp_robust,536VK,12
12,baseline,dp_robust,JCYBN,11
12,baseline,dp_robust,51OBI,11
12,baseline,dp_robust,F79YP,15
12,baseline,dp_robust,H87RV,9
12,baseline,dp_robust,2WKBS,13
12,baseline,dp_robust,20XCP,15
12,baseline,dp_robust,4R4F9,11
12,baseline,dp_robust,ZSVWE,10
12,baseline,dp_robust,B87MU,11
12,baseline,dp_robust,IRQZ4,14
12,baseline,dp_robust,JJ9FT,8
12,baseline,dp_robust,9STQJ,10
12,baseline,dp_robust,IFUHU,7
12,baseline,dp_robust,C7BXU,6
12,baseline,dp_robust,I36F2,8
12,baseline,dp_robust,7IE9S,7
12,baseline,dp_robust,68BRQ,6
12,baseline,dp_robust,IQNBU,6
12,baseline,dp_robust,X5TFY,10
12,baseline,dp_robust,ABFD7,9
12,baseline,dp_robust,JO2C3,7
12,baseline,dp_robust,2IA22,6
12,baseline,dp_robust,TU0A5,8
12,baseline,dp_robust,ZVTO4,6
12,baseline,dp_robust,LQ555,7
12,baseline,dp_robust,WYFCJ,8
12,baseline,dp_robust,9J5RX,5
12,baseline,dp_robust,9QP7J,6
12,baseline,dp_robust,X59YE,6
12,baseline,dp_robust,520UE,7
12,baseline,dp_robust,IQYAY,8
12,baseline,dp_robust,ERTYE,6
12,baseline,dp_robust,68AG2,5
12,baseline,dp_robust,FZM7U,4
12,baseline,dp_robust,BK9BM,5
12,baseline,dp_robust,RBNO8,5
12,baseline,dp_robust,1MR3E,6
12,baseline,dp_robust,0OZBT,4
12,baseline,dp_robust,G5878,5
12,baseline,cpsat_robust,3YDVF,15
12,baseline,cpsat_robust,DWJC4,15
12,baseline,cpsat_robust,CZUZX,15
12,baseline,cpsat_robust,LJ26I,15
12,baseline,cpsat_robust,QGK3S,14
12,baseline,cpsat_robust,DMJ70,15
12,baseline,cpsat_robust,M4TM4,14
12,baseline,cpsat_robust,E3PAN,13
12,baseline,cpsat_robust,4X8P4,13
12,baseline,cpsat_robust,7GQRJ,8
12,baseline,cpsat_robust,EMJ1S,12
12,baseline,cpsat_robust,536VK,13
12,baseline,cpsat_robust,JCYBN,12
12,baseline,cpsat_robust,51OBI,11
12,baseline,cpsat_robust,F79YP,15
12,baseline,cpsat_robust,H87RV,9
12,baseline,cpsat_robust,2WKBS,13
12,baseline,cpsat_robust,20XCP,15
12,baseline,cpsat_robust,4R4F9,11
12,baseline,cpsat_robust,ZSVWE,10
12,baseline,cpsat_robust,B87MU,12
12,baseline,cpsat_robust,IRQZ4,14
12,baseline,cpsat_robust,JJ9FT,7
12,baseline,cpsat_robust,9STQJ,9
12,baseline,cpsat_robust,IFUHU,8
12,baseline,cpsat_robust,C7BXU,6
12,baseline,cpsat_robust,I36F2,7
12,baseline,cpsat_robust,7IE9S,7
12,baseline,cpsat_robust,68BRQ,6
12,baseline,cpsat_robust,IQNBU,7
12,baseline,cpsat_robust,X5TFY,10
12,baseline,cpsat_robust,ABFD7,9
12,baseline,cpsat_robust,JO2C3,7
12,baseline,cpsat_robust,TU0A5,8
12,baseline,cpsat_robust,WYFCJ,9
12,baseline,cpsat_robust,9J5RX,5
12,baseline,cpsat_robust,9QP7J,6
12,baseline,cpsat_robust,X59YE,6
12,baseline,cpsat_robust,520UE,6
12,baseline,cpsat_robust,IQYAY,9
12,baseline,cpsat_robust,ERTYE,6
12,baseline,cpsat_robust,68AG2,5
12,baseline,cpsat_robust,FZM7U,4
12,baseline,cpsat_robust,RBNO8,6
12,baseline,cpsat_robust,1MR3E,6
12,baseline,cpsat_robust,0OZBT,4
12,baseline,cpsat_robust,G5878,5
13,baseline,greedy_nominal,3YDVF,15
13,baseline,greedy_nominal,DWJC4,15
13,baseline,greedy_nominal,COWU2,15
13,baseline,greedy_nominal,CZUZX,15
13,baseline,greedy_nominal,LJ26I,15
13,baseline,greedy_nominal,QGK3S,15
13,baseline,greedy_nominal,DMJ70,15
13,baseline,greedy_nominal,9Y7M0,12
13,baseline,greedy_nominal,M4TM4,15
13,baseline,greedy_nominal,E3PAN,15
13,baseline,greedy_nominal,4X8P4,15
13,baseline,greedy_nominal,EMJ1S,13
13,baseline,greedy_nominal,536VK,12
13,baseline,greedy_nominal,51OBI,12
13,baseline,greedy_nominal,F79YP,15
13,baseline,greedy_nominal,H87RV,9
13,baseline,greedy_nominal,2WKBS,15
13,baseline,greedy_nominal,20XCP,14
13,baseline,greedy_nominal,4R4F9,8
13,baseline,greedy_nominal,ZSVWE,10
13,baseline,greedy_nominal,B87MU,12
13,baseline,greedy_nominal,IRQZ4,15
13,baseline,greedy_nominal,JJ9FT,7
13,baseline,greedy_nominal,9STQJ,8
13,baseline,greedy_nominal,IFUHU,10
13,baseline,greedy_nominal,C7BXU,7
13,baseline,greedy_nominal,I36F2,8
13,baseline,greedy_nominal,7IE9S,7
13,baseline,greedy_nominal,68BRQ,7
13,baseline,greedy_nominal,IQNBU,7
13,baseline,greedy_nominal,X5TFY,8
13,baseline,greedy_nominal,ABFD7,9
13,baseline,greedy_nominal,JO2C3,7
13,baseline,greedy_nominal,WYFCJ,10
13,baseline,greedy_nominal,9J5RX,5
13,baseline,greedy_nominal,9QP7J,6
13,baseline,greedy_nominal,X59YE,6
13,baseline,greedy_nominal,520UE,7
13,baseline,greedy_nominal,IQYAY,9
13,baseline,greedy_nominal,68AG2,5
13,baseline,greedy_nominal,RBNO8,5
13,baseline,greedy_nominal,FUPBO,4
13,baseline,greedy_nominal,1MR3E,5
13,baseline,greedy_nominal,0OZBT,4
13,baseline,greedy_nominal,G5878,5
13,baseline,dp_nominal,3YDVF,15
13,baseline,dp_nominal,OV1P9,15
13,baseline,dp_nominal,DWJC4,15
13,baseline,dp_nominal,COWU2,13
13,baseline,dp_nominal,CZUZX,12
13,baseline,dp_nominal,LJ26I,15
13,baseline,dp_nominal,QGK3S,14
13,baseline,dp_nominal,DMJ70,10
13,baseline,dp_nominal,9Y7M0,15
13,baseline,dp_nominal,M4TM4,12
13,baseline,dp_nominal,E3PAN,11
13,baseline,dp_nominal,4X8P4,11
13,baseline,dp_nominal,7GQRJ,5
13,baseline,dp_nominal,EMJ1S,11
13,baseline,dp_nominal,536VK,11
13,baseline,dp_nominal,JCYBN,7
13,baseline,dp_nominal,51OBI,8
13,baseline,dp_nominal,F79YP,15
13,baseline,dp_nominal,A9P11,11
13,baseline,dp_nominal,H87RV,7
13,baseline,dp_nominal,2WKBS,13
13,baseline,dp_nominal,20XCP,11
13,baseline,dp_nominal,3SZO0,9
13,baseline,dp_nominal,4R4F9,7
13,baseline,dp_nominal,ZSVWE,8
13,baseline,dp_nominal,B87MU,10
13,baseline,dp_nominal,IRQZ4,13
13,baseline,dp_nominal,JJ9FT,6
13,baseline,dp_nominal,9STQJ,7
13,baseline,dp_nominal,IFUHU,7
13,baseline,dp_nominal,C7BXU,6
13,baseline,dp_nominal,I36F2,6
13,baseline,dp_nominal,7IE9S,6
13,baseline,dp_nominal,68BRQ,5
13,baseline,dp_nominal,IQNBU,6
13,baseline,dp_nominal,X5TFY,7
13,baseline,dp_nominal,ABFD7,7
13,baseline,dp_nominal,JO2C3,6
13,baseline,dp_nominal,2IA22,4
13,baseline,dp_nominal,TU0A5,4
13,baseline,dp_nominal,ZVTO4,4
13,baseline,dp_nominal,5S43J,5
13,baseline,dp_nominal,LQ555,6
13,baseline,dp_nominal,WYFCJ,7
13,baseline,dp_nominal,9J5RX,4
13,baseline,dp_nominal,9QP7J,5
13,baseline,dp_nominal,X59YE,5
13,baseline,dp_nominal,520UE,6
13,baseline,dp_nominal,IQYAY,8
13,baseline,dp_nominal,ERTYE,6
13,baseline,dp_nominal,XJLWY,3
13,baseline,dp_nominal,68AG2,4
13,baseline,dp_nominal,BK9BM,3
13,baseline,dp_nominal,RBNO8,4
13,baseline,dp_nominal,FUPBO,4
13,baseline,dp_nominal,1MR3E,4
13,baseline,dp_nominal,0OZBT,4
13,baseline,dp_nominal,G5878,4
13,baseline,cpsat_nominal,3YDVF,15
13,baseline,cpsat_nominal,OV1P9,15
13,baseline,cpsat_nominal,DWJC4,15
13,baseline,cpsat_nominal,COWU2,15
13,baseline,cpsat_nominal,CZUZX,13
13,baseline,cpsat_nominal,LJ26I,15
13,baseline,cpsat_nominal,QGK3S,14
13,baseline,cpsat_nominal,DMJ70,12
13,baseline,cpsat_nominal,9Y7M0,15
13,baseline,cpsat_nominal,M4TM4,12
13,baseline,cpsat_nominal,E3PAN,11
13,baseline,cpsat_nominal,4X8P4,11
13,baseline,cpsat_nominal,EMJ1S,11
13,baseline,cpsat_nominal,536VK,11
13,baseline,cpsat_nominal,JCYBN,8
13,baseline,cpsat_nominal,51OBI,9
13,baseline,cpsat_nominal,F79YP,15
13,baseline,cpsat_nominal,H87RV,7
13,baseline,cpsat_nominal,2WKBS,12
13,baseline,cpsat_nominal,20XCP,11
13,baseline,cpsat_nominal,3SZO0,8
13,baseline,cpsat_nominal,4R4F9,6
13,baseline,cpsat_nominal,ZSVWE,9
13,baseline,cpsat_nominal,B87MU,10
13,baseline,cpsat_nominal,IRQZ4,13
13,baseline,cpsat_nominal,JJ9FT,6
13,baseline,cpsat_nominal,9STQJ,7
13,baseline,cpsat_nominal,IFUHU,7
