window,scenario,greedy_nominal_lfr,greedy_nominal_stockout,greedy_nominal_time,greedy_nominal_n_listed,dp_nominal_lfr,dp_nominal_stockout,dp_nominal_time,dp_nominal_n_listed,cpsat_nominal_lfr,cpsat_nominal_stockout,cpsat_nominal_time,cpsat_nominal_n_listed,greedy_robust_lfr,greedy_robust_stockout,greedy_robust_time,greedy_robust_n_listed,dp_robust_lfr,dp_robust_stockout,dp_robust_time,dp_robust_n_listed,cpsat_robust_lfr,cpsat_robust_stockout,cpsat_robust_time,cpsat_robust_n_listed
17,baseline,0.1699063741391345,0.8065901568376402,0.0005271434783935547,46,0.18379528868447667,0.765753735653582,17.202555179595947,58,0.176851838712486,0.781804123617073,0.1880960464477539,54,0.15571058829148657,0.8154293187130134,0.0003819465637207031,42,0.17251605879242052,0.7786848653588457,16.780497789382935,53,0.16878461907844933,0.7937274304166861,0.14490485191345215,49
18,baseline,0.19363527267747221,0.8118384284379683,0.0003571510314941406,46,0.21498535228636026,0.7804249412789549,17.118583917617798,58,0.2030522333608057,0.7874496309384555,0.11234927177429199,55,0.17523777977319985,0.8105703132239832,0.00045299530029296875,43,0.19273452876095828,0.7831185289556033,16.761132955551147,52,0.18279658264330406,0.7892498178119888,0.2192549705505371,50
19,baseline,0.1898161288674007,0.8104065618497593,0.00040984153747558594,47,0.21611174564919172,0.792120866149046,17.038419246673584,57,0.20594684846371666,0.8074331171198614,0.13159728050231934,53,0.1619836385617441,0.8099466812673738,0.00039196014404296875,42,0.20008810448264625,0.7944775010034623,17.046831130981445,52,0.1910338106067161,0.8007000344005688,0.22619175910949707,50
20,baseline,0.16702545782301229,0.8283191982272503,0.00045490264892578125,47,0.17794959438561903,0.7925909014348745,16.959743976593018,60,0.17196037840074477,0.808716774868079,0.2599060535430908,55,0.15508477604424942,0.8300092177692838,0.0004572868347167969,43,0.16860116007200113,0.7998565994632868,16.873892068862915,53,0.16026160067154033,0.815386616370921,0.2703239917755127,49
21,baseline,0.21205927424373422,0.815791004504582,0.00033926963806152344,46,0.23967226789886018,0.7923214773976364,17.20058798789978,57,0.23238715085126266,0.7996088157879272,0.18413400650024414,55,0.19754675449849482,0.8203561985303749,0.0004558563232421875,42,0.2181193049142712,0.7896675693930227,16.895522832870483,52,0.20934771593717805,0.7982855990310411,1.1263840198516846,50
22,baseline,0.1986389974811092,0.7838874911655036,0.00049591064453125,49,0.21798220807381247,0.7600670277765843,16.911260843276978,58,0.21703058553757676,0.7654544614894025,0.31496310234069824,56,0.178365362831016,0.7994093525171374,0.0004458427429199219,44,0.20545563449483806,0.7606447197376641,16.76539707183838,54,0.19833334504265268,0.7742102413580179,0.2213151454925537,51
23,baseline,0.18651653129337079,0.7899017310254492,0.00040602684020996094,50,0.21262905310438598,0.7587362307958719,17.218048095703125,60,0.20703360341324786,0.7756175335181336,0.28304481506347656,57,0.16240700391375146,0.8016800660279532,0.00036597251892089844,44,0.18733056729894365,0.7654959055468724,16.945096969604492,55,0.18047722028143287,0.7801835193162836,0.1268460750579834,51
24,baseline,0.20640947963531842,0.7897314165532983,0.0003409385681152344,50,0.2321579450874908,0.7683028480603348,16.986090183258057,60,0.22307861344596214,0.776417080211828,0.19929814338684082,58,0.18416526076750234,0.8015115382366221,0.0003681182861328125,45,0.2121156898763996,0.7634335802762895,16.431825160980225,56,0.19898246803365907,0.7790067172507966,0.11602997779846191,52
25,baseline,0.19414807643774934,0.8059202498382902,0.00033783912658691406,51,0.2192443446573955,0.7859035378062862,16.86745810508728,62,0.2093347443079751,0.7968842936560955,0.2077770233154297,57,0.16872705325217308,0.8038411107884322,0.00038814544677734375,46,0.19898838380761052,0.7825972111473106,16.491069078445435,56,0.19101934832153003,0.7907865958871275,0.0908820629119873,53
26,baseline,0.18980038096970964,0.8116572151041623,0.0003399848937988281,50,0.21663596599159776,0.7925146823790257,17.789636850357056,62,0.2044958677262694,0.7981113549006525,0.2728140354156494,59,0.17084538489953255,0.8063522889299547,0.0003800392150878906,46,0.19879394571696127,0.777449268591026,16.506972789764404,58,0.18465210312473135,0.7885777983411973,0.11108517646789551,54
27,baseline,0.19591117985254322,0.7979150184555478,0.0003612041473388672,49,0.23141127652878815,0.7714526227545636,17.255913972854614,62,0.2150911416232076,0.7861576725666197,0.4320998191833496,57,0.19163304009328935,0.8016176502241273,0.00043487548828125,46,0.22069908510995914,0.7701152578026788,16.956485748291016,57,0.20519971167043427,0.7794127851890839,0.2742469310760498,54
28,baseline,0.16404039067028167,0.8081195616773107,0.0003287792205810547,51,0.18680037099084956,0.7911619507695349,17.408828735351562,62,0.17369710609135033,0.7987993970222474,0.2010359764099121,59,0.14825389646652176,0.8108917334062571,0.00036215782165527344,45,0.16665282920477165,0.7814810154109106,16.973822832107544,57,0.1593669308792089,0.7858528045806947,0.3881232738494873,55
29,baseline,0.18650924543338734,0.8205521203941387,0.0003516674041748047,49,0.20374310639743853,0.7959569967832235,17.453771114349365,63,0.19281301399567113,0.8080234039946635,0.10219693183898926,57,0.16866209448349234,0.8142505559997673,0.0003592967987060547,45,0.1900176250188107,0.7879138327774059,17.0786030292511,58,0.18281939644925083,0.8000994894705115,0.18384408950805664,54
30,baseline,0.16759354953071395,0.8756089266716942,0.0004100799560546875,48,0.17979701652695565,0.8681353413757269,17.317155122756958,60,0.1704220206681587,0.8777333128908029,0.30578184127807617,56,0.16047241078275237,0.8626396582149114,0.0003650188446044922,45,0.17229220320577066,0.8555919871972312,17.005709648132324,56,0.16558455769733096,0.86331815326251,0.18547773361206055,53
31,baseline,0.16766386798792987,0.8161947189911843,0.0003590583801269531,46,0.1981069142444036,0.7942608200877815,17.30451202392578,58,0.1816527360991907,0.8050462771646006,0.23948907852172852,54,0.15926283861723833,0.815146830426035,0.0003829002380371094,43,0.17681527335166797,0.7967401629025607,16.965383768081665,50,0.1713707734281584,0.8031534790167139,0.267380952835083,49
32,baseline,0.1429881084423545,0.833586625048838,0.0003638267517089844,45,0.16256989990981252,0.8064374928094259,17.319793939590454,58,0.1571144741306157,0.8223369163456979,0.11400103569030762,55,0.1441014208498934,0.8355919240320463,0.00040602684020996094,42,0.15248462003390656,0.8162189248032654,16.826210021972656,50,0.14536997860308568,0.823667126156762,0.33563709259033203,48
33,baseline,0.1885073851822943,0.8258705866465617,0.0004086494445800781,45,0.2102434828662936,0.8039019229415879,17.141943216323853,57,0.1967095591441929,0.812546370151854,0.13370990753173828,53,0.17918539232539776,0.8265677616483813,0.0004711151123046875,42,0.1963304276698858,0.805550657981439,16.82398796081543,51,0.18613921457449767,0.8147293833885808,0.19773006439208984,48
34,baseline,0.159271780080393,0.8282328465320714,0.0003619194030761719,44,0.1727990811455924,0.805276649884228,17.20413374900818,56,0.16509602936213402,0.812703761321812,0.10070300102233887,53,0.14469187529202046,0.8247030394897317,0.00046896934509277344,42,0.1583203594686262,0.808078582108504,16.786739826202393,50,0.15219242064075159,0.8109553075270242,0.1607191562652588,49
