window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
10,large_scale,greedy_robust,0.0665962437356486,0.014796102490075786,0.02894356005788712,0.05180014124557281
11,baseline,cpsat_nominal,0.1863816938365419,0.0351925630810093,0.06421404682274247,0.1511891307555326
11,baseline,cpsat_robust,0.1744501504567555,0.03286852589641434,0.05953177257525084,0.14158162456034115
11,baseline,dp_nominal,0.1943621949164127,0.03851261620185923,0.06822742474916388,0.1558495787145535
11,baseline,dp_robust,0.1837427293173626,0.03552456839309429,0.06287625418060201,0.14821816092426832
11,baseline,greedy_nominal,0.1797535911529176,0.029880478087649404,0.05418060200668896,0.1498731130652682
11,baseline,greedy_robust,0.1719268080609482,0.028220451527224435,0.050836120401337795,0.14370635653372377
11,high_volatility,cpsat_nominal,0.1895448083459769,0.029216467463479414,0.05217391304347826,0.16032834088249748
11,high_volatility,cpsat_robust,0.1769517197233655,0.024236387782204515,0.04280936454849498,0.152715331941161
11,high_volatility,dp_nominal,0.1985547928849882,0.02954847277556441,0.05284280936454849,0.1690063201094238
11,high_volatility,dp_robust,0.1809221321285756,0.027224435590969456,0.046822742474916385,0.15369769653760615
11,high_volatility,greedy_nominal,0.1816418222367908,0.02556440903054449,0.046822742474916385,0.1560774132062463
11,high_volatility,greedy_robust,0.1679522184464127,0.021912350597609563,0.03946488294314381,0.14603986784880313
11,large_scale,cpsat_nominal,0.0782253707631267,0.02158034528552457,0.04013377926421405,0.05664502547760213
11,large_scale,cpsat_robust,0.0732060831205,0.015604249667994688,0.03076923076923077,0.057601833452505316
11,large_scale,dp_nominal,0.0843404079197602,0.024236387782204515,0.044816053511705686,0.06010402013755569
11,large_scale,dp_robust,0.0784814817749949,0.017928286852589643,0.034782608695652174,0.060553194922405254
11,large_scale,greedy_nominal,0.0760110355437234,0.018924302788844622,0.03411371237458194,0.057086732754878786
11,large_scale,greedy_robust,0.0646903230358874,0.011288180610889775,0.022073578595317726,0.05340214242499762
12,baseline,cpsat_nominal,0.1789701766234567,0.039468963042698244,0.0703125,0.13950121358075845
12,baseline,cpsat_robust,0.1654053824898798,0.03372802296376032,0.060369318181818184,0.13167735952611948
12,baseline,dp_nominal,0.1907916175845427,0.04520990312163617,0.078125,0.14558171446290652
12,baseline,dp_robust,0.1740670819769211,0.03659849300322928,0.06321022727272728,0.13746858897369182
12,baseline,greedy_nominal,0.1697471169823438,0.03552206673842842,0.06463068181818182,0.13422505024391537
12,baseline,greedy_robust,0.152820744982277,0.02834589163975601,0.05184659090909091,0.12447485334252098
12,high_volatility,cpsat_nominal,0.1806854863790205,0.027628274129888768,0.049005681818181816,0.1530572122491317
12,high_volatility,cpsat_robust,0.16179992010982,0.022963760315751706,0.04190340909090909,0.1388361597940683
12,high_volatility,dp_nominal,0.1899434313834719,0.02942231790455687,0.05113636363636364,0.160521113478915
12,high_volatility,dp_robust,0.1717253727866208,0.02583423035522067,0.046875,0.14589114243140014
12,high_volatility,greedy_nominal,0.1739483821459812,0.026193039110154286,0.04616477272727273,0.14775534303582694
12,high_volatility,greedy_robust,0.1559602471149506,0.023681377825618945,0.04261363636363636,0.13227886928933166
12,large_scale,cpsat_nominal,0.07946964727063,0.024040186580552566,0.04616477272727273,0.055429460690077426
12,large_scale,cpsat_robust,0.0714186899345081,0.018658055256548258,0.03551136363636364,0.05276063467795984
12,large_scale,dp_nominal,0.0826067527579992,0.025475421600287047,0.048295454545454544,0.05713133115771215
12,large_scale,dp_robust,0.0759485916520015,0.021169716541083603,0.03977272727272727,0.054778875110917905
12,large_scale,greedy_nominal,0.0736883464074982,0.019734481521349122,0.037642045454545456,0.05395386488614908
12,large_scale,greedy_robust,0.0641619468911859,0.012558306422676713,0.024147727272727272,0.05160364046850919
13,baseline,cpsat_nominal,0.1843618276450177,0.043243243243243246,0.0747588424437299,0.14111858440177447
13,baseline,cpsat_robust,0.172232850907944,0.03617463617463618,0.06430868167202572,0.13605821473330781
13,baseline,dp_nominal,0.1933114425746348,0.04490644490644491,0.07717041800643087,0.1484049976681899
13,baseline,dp_robust,0.1779988568433947,0.037422037422037424,0.06511254019292605,0.14057681942135727
13,baseline,greedy_nominal,0.1729572442633876,0.03451143451143451,0.06189710610932476,0.1384458097519531
13,baseline,greedy_robust,0.1581255887186563,0.031185031185031187,0.05627009646302251,0.12694055753362513
13,high_volatility,cpsat_nominal,0.1857240233038029,0.03076923076923077,0.053858520900321546,0.15495479253457212
13,high_volatility,cpsat_robust,0.1668582036307875,0.027442827442827444,0.04742765273311897,0.13941537618796004
