window,scenario,algorithm,test_start,test_end,basket_ofr,basket_lfr,basket_qfr,n_orders,n_lines,total_qty
28,large_scale,greedy_robust,2016-09-11,2016-09-17,0.0277337559429477,0.01584786053882726,0.011899417469426611,1262,2524,3697.66
29,baseline,cpsat_nominal,2016-09-18,2016-09-24,0.0802615933412604,0.04631268436578171,0.03342170141217004,1682,3390,4847.15
29,baseline,cpsat_robust,2016-09-18,2016-09-24,0.07609988109393578,0.043067846607669616,0.03094601982608337,1682,3390,4847.15
29,baseline,dp_nominal,2016-09-18,2016-09-24,0.08977407847800238,0.05132743362831858,0.03713522379130005,1682,3390,4847.15
29,baseline,dp_robust,2016-09-18,2016-09-24,0.08145065398335315,0.04601769911504425,0.03300908781448893,1682,3390,4847.15
29,baseline,greedy_nominal,2016-09-18,2016-09-24,0.07253269916765755,0.04070796460176991,0.02950187223419948,1682,3390,4847.15
29,baseline,greedy_robust,2016-09-18,2016-09-24,0.06361474435196195,0.035398230088495575,0.02599465665391003,1682,3390,4847.15
29,high_volatility,cpsat_nominal,2016-09-18,2016-09-24,0.058858501783590964,0.031563421828908554,0.025169429458547807,1682,3390,4847.15
29,high_volatility,cpsat_robust,2016-09-18,2016-09-24,0.058858501783590964,0.030973451327433628,0.023518975067823363,1682,3390,4847.15
29,high_volatility,dp_nominal,2016-09-18,2016-09-24,0.06064209274673008,0.032448377581120944,0.025788349855069476,1682,3390,4847.15
29,high_volatility,dp_robust,2016-09-18,2016-09-24,0.059453032104637336,0.031563421828908554,0.02455050906202614,1682,3390,4847.15
29,high_volatility,greedy_nominal,2016-09-18,2016-09-24,0.055291319857312726,0.029793510324483775,0.023312668268982806,1682,3390,4847.15
29,high_volatility,greedy_robust,2016-09-18,2016-09-24,0.0535077288941736,0.02831858407079646,0.021662213878258358,1682,3390,4847.15
29,large_scale,cpsat_nominal,2016-09-18,2016-09-24,0.044589774078478,0.02566371681415929,0.019392839091012245,1682,3390,4847.15
29,large_scale,cpsat_robust,2016-09-18,2016-09-24,0.03388822829964328,0.019174041297935103,0.01423516911999835,1682,3390,4847.15
29,large_scale,dp_nominal,2016-09-18,2016-09-24,0.05172413793103448,0.028908554572271386,0.021662213878258358,1682,3390,4847.15
29,large_scale,dp_robust,2016-09-18,2016-09-24,0.03983353151010702,0.02271386430678466,0.01671085070608502,1682,3390,4847.15
29,large_scale,greedy_nominal,2016-09-18,2016-09-24,0.036860879904875146,0.02094395280235988,0.015473009913041685,1682,3390,4847.15
29,large_scale,greedy_robust,2016-09-18,2016-09-24,0.025564803804994055,0.014454277286135693,0.010934260338549457,1682,3390,4847.15
30,baseline,cpsat_nominal,2016-09-25,2016-10-01,0.07153284671532846,0.039352703199705776,0.029252112511255705,1370,2719,3931.34
30,baseline,cpsat_robust,2016-09-25,2016-10-01,0.06788321167883211,0.03714600956233909,0.027217182945255308,1370,2719,3931.34
30,baseline,dp_nominal,2016-09-25,2016-10-01,0.07664233576642336,0.042294961382861346,0.0312870420772561,1370,2719,3931.34
30,baseline,dp_robust,2016-09-25,2016-10-01,0.07007299270072993,0.038249356381022434,0.027980281532505456,1370,2719,3931.34
30,baseline,greedy_nominal,2016-09-25,2016-10-01,0.06204379562043796,0.033835969106289075,0.02492788718350486,1370,2719,3931.34
30,baseline,greedy_robust,2016-09-25,2016-10-01,0.05474452554744526,0.03015814637734461,0.022129859030254315,1370,2719,3931.34
30,high_volatility,cpsat_nominal,2016-09-25,2016-10-01,0.050364963503649635,0.026848105921294593,0.021621126638754214,1370,2719,3931.34
30,high_volatility,cpsat_robust,2016-09-25,2016-10-01,0.04890510948905109,0.02500919455682236,0.01856873228975362,1370,2719,3931.34
30,high_volatility,dp_nominal,2016-09-25,2016-10-01,0.051824817518248176,0.027583670467083488,0.022638591421754412,1370,2719,3931.34
