window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
13,high_volatility,dp_nominal,0.1876720279743857,0.10478170478170479,0.05064308681672026,0.08289032319268091
13,high_volatility,dp_robust,0.1721371801359683,0.09937629937629938,0.04823151125401929,0.07276088075966891
13,high_volatility,greedy_nominal,0.174560132548925,0.09604989604989606,0.04180064308681672,0.07851023649902894
13,high_volatility,greedy_robust,0.1559179194651156,0.08773388773388774,0.04180064308681672,0.06818403173122786
13,large_scale,cpsat_nominal,0.0709004859522539,0.06403326403326404,0.03376205787781351,0.006867221918989863
13,large_scale,cpsat_robust,0.0631878708151417,0.05488565488565489,0.03054662379421222,0.008302215929486809
13,large_scale,dp_nominal,0.0768617502210903,0.0711018711018711,0.03938906752411576,0.0057598791192191995
13,large_scale,dp_robust,0.0675523922041008,0.05945945945945946,0.03376205787781351,0.008092932744641332
13,large_scale,greedy_nominal,0.0609287350207868,0.05405405405405406,0.027331189710610933,0.0068746809667327435
13,large_scale,greedy_robust,0.0569860516457435,0.04698544698544699,0.02652733118971061,0.010000604660296515
14,baseline,cpsat_nominal,0.2160120352935451,0.10083713850837138,0.042789223454833596,0.11517489678517372
14,baseline,cpsat_robust,0.1980236312796335,0.08942161339421613,0.03803486529318542,0.10860201788541736
14,baseline,dp_nominal,0.223204204301808,0.10616438356164383,0.04595879556259905,0.11703982074016418
14,baseline,dp_robust,0.2040122804678352,0.09246575342465753,0.041996830427892234,0.11154652704317768
14,baseline,greedy_nominal,0.2011266236852854,0.0882800608828006,0.03803486529318542,0.11284656280248478
14,baseline,greedy_robust,0.1783579117140153,0.07724505327245053,0.03169572107765452,0.10111285844156477
14,high_volatility,cpsat_nominal,0.2107581605021964,0.09855403348554033,0.030903328050713153,0.11220412701665607
14,high_volatility,cpsat_robust,0.1992168352955501,0.0867579908675799,0.028526148969889066,0.11245884442797019
14,high_volatility,dp_nominal,0.2196141129616721,0.10121765601217655,0.03328050713153724,0.11839645694949555
14,high_volatility,dp_robust,0.2082040124842832,0.09170471841704718,0.03328050713153724,0.11649929406723601
14,high_volatility,greedy_nominal,0.1994736943849492,0.09246575342465753,0.028526148969889066,0.10700794096029166
14,high_volatility,greedy_robust,0.1894143382770945,0.08257229832572298,0.02694136291600634,0.10684203995137152
14,large_scale,cpsat_nominal,0.0798679314004062,0.05289193302891933,0.021394611727416798,0.02697599837148687
14,large_scale,cpsat_robust,0.0673077305691538,0.04490106544901065,0.018225039619651346,0.02240666512014315
14,large_scale,dp_nominal,0.0877113092273772,0.0563165905631659,0.022187004754358162,0.0313947186642113
14,large_scale,dp_robust,0.0728802035936161,0.04946727549467275,0.021394611727416798,0.023412928098943353
14,large_scale,greedy_nominal,0.0739294814424913,0.0502283105022831,0.020602218700475437,0.023701170940208197
14,large_scale,greedy_robust,0.062741871668602,0.03843226788432268,0.01584786053882726,0.02430960378427932
15,baseline,cpsat_nominal,0.1730059341507504,0.10192386410151454,0.05421686746987952,0.07108207004923588
15,baseline,cpsat_robust,0.158872287277601,0.09209987720016373,0.047332185886402756,0.06677241007743727
15,baseline,dp_nominal,0.1830347321132372,0.10806385591485879,0.05938037865748709,0.07497087619837842
